budget_fiscal_year,department_name,fund_name,account_name,adopted_budget_amount,total_expenditures,budget_change_amount,budget_transfer_in_amount,budget_transfer_out_amount,total_budget,encumbrance_amount,pre_encumbrance_amount,budget_uncommitted_amount,account_group_name,fund,account,department
2018,BUILDING AND SAFETY,BLDG & SAFETY PERMIT ENTERPRIS,BUILDING AND SAFETY LEASE COSTS,425499.0,474839.75,52602.0,0.0,0.0,478101.0,3261.25,0.0,0.0,SPECIAL,48R,08P641,8
2018,BUILDING AND SAFETY,BLDG & SAFETY PERMIT ENTERPRIS,,44991842.0,48426284.84,7000000.0,0.0,0.0,51991842.0,0.0,0.0,3565557.16,SPECIAL,48R,08P299,8
2018,BUILDING AND SAFETY,DEVELOPMENT SERVICES TRUST FUND,UNIVERSAL CASHIERING - CONTINGENCY,0.0,239940.0,483300.0,0.0,0.0,483300.0,243360.0,0.0,0.0,SPECIAL,58V,08P501,8
2018,BUILDING AND SAFETY,BLDG & SAFETY PERMIT ENTERPRIS,CITY ATTORNEY,332007.0,332007.0,0.0,0.0,0.0,332007.0,0.0,0.0,0.0,,48R,08P112,8
2018,BUILDING AND SAFETY,BLDG & SAFETY PERMIT ENTERPRIS,CAPITAL FINANCE ADMINISTRATION,4422267.0,4422267.0,0.0,0.0,0.0,4422267.0,0.0,0.0,0.0,,48R,08P153,8
2018,BUILDING AND SAFETY,BLDG & SAFETY PERMIT ENTERPRIS,INFORMATION TECHNOLOGY AGENCY,1257792.0,1139490.81,51748.0,0.0,0.0,1309540.0,0.0,0.0,170049.19,,48R,08P132,8
2018,BUILDING AND SAFETY,REPAIR & DEMOLITION,REIMBURSEMENT OF GENERAL FUND COSTS,393374.0,,-393374.0,0.0,0.0,0.0,0.0,0.0,0.0,SPECIAL,346,08299P,8
2018,BUILDING AND SAFETY,BLDG & SAFETY PERMIT ENTERPRIS,RESERVE FOR UNANTICIPATED COSTS,46807648.0,,-7150000.0,0.0,0.0,39657648.0,0.0,0.0,39657648.0,SPECIAL,48R,08P200,8
2018,BUILDING AND SAFETY,BLDG & SAFETY PERMIT ENTERPRIS,RESERVE FOR COMPENSATED TIME OFF - PRIOR YEARS,18500000.0,,0.0,0.0,0.0,18500000.0,0.0,0.0,18500000.0,SPECIAL,48R,08P202,8
2018,CANNABIS REGULATION,GENERAL FUND (GENERAL BUDGET),OVERTIME GENERAL,50000.0,720.14,0.0,0.0,40000.0,10000.0,0.0,0.0,9279.86,SALARIES AND BENEFITS,100,001090,13
2018,CANNABIS REGULATION,GENERAL FUND (GENERAL BUDGET),OPERATING SUPPLIES,5000.0,,0.0,0.0,3641.4,1358.6,0.0,0.0,1358.6,EXPENSES,100,006020,13
2018,CANNABIS REGULATION,GENERAL FUND (GENERAL BUDGET),PRINTING AND BINDING,5000.0,433.53,0.0,0.0,0.0,5000.0,4566.47,0.0,-0.0,EXPENSES,100,002120,13
2018,CANNABIS REGULATION,GENERAL FUND (GENERAL BUDGET),TRANSPORTATION,1000.0,,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,EXPENSES,100,003310,13
2018,CANNABIS REGULATION,GENERAL FUND (GENERAL BUDGET),OFFICE AND ADMINISTRATIVE,20000.0,19174.07,0.0,72681.18,6314.08,86367.1,2669.33,0.0,64523.7,EXPENSES,100,006010,13
2018,CANNABIS REGULATION,GENERAL FUND (GENERAL BUDGET),SALARIES GENERAL,589796.0,263952.96,521769.0,0.0,841188.29,270376.71,0.0,0.0,6423.75,SALARIES AND BENEFITS,100,001010,13
2018,CANNABIS REGULATION,GENERAL FUND (GENERAL BUDGET),"FURNITURE, OFFICE AND TECHNICAL EQUIPMENT",19000.0,,0.0,0.0,19000.0,0.0,0.0,0.0,0.0,EQUIPMENT,100,007300,13
2018,CANNABIS REGULATION,GENERAL FUND (GENERAL BUDGET),TRAVEL,0.0,117.0,0.0,1449.97,0.0,1449.97,1332.01,0.0,0.96,EXPENSES,100,002130,13
2018,CANNABIS REGULATION,GENERAL FUND (GENERAL BUDGET),CONTRACTUAL SERVICES,100000.0,949733.03,1000000.0,645481.8,423834.2,1321647.6,41623.54,0.0,330291.03,EXPENSES,100,003040,13
2018,CITY ADMINISTRATIVE OFFICER,TX REV ANTICIP NOTE PROC,TAX REV ANTICIPATE NOTE PAYMENTS,0.0,400000000.0,400000000.0,0.0,0.0,400000000.0,0.0,0.0,0.0,,121,100P15,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K PROJECTS FUND,PRJ: HANSEN DAM (R16),0.0,,200000.0,0.0,0.0,200000.0,0.0,0.0,200000.0,SPECIAL,43K,10PPAP,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K PROJECTS FUND,HIGHLAND PARK JR. ARTS CENTER (S133,0.0,,400000.0,0.0,0.0,400000.0,0.0,0.0,400000.0,SPECIAL,43K,10PPAZ,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K MAINTENANCE FUND,MAINT: PICO UNION HOUSING CORP OUTDOOR LIGHTING (C190-7),0.0,,250.0,0.0,0.0,250.0,250.0,0.0,0.0,SPECIAL,43L,10PMAY,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K MAINTENANCE FUND,MAINT: LAUSD-FAIRFAX HIGH SCHOOL (C54-2),0.0,,5000.0,0.0,0.0,5000.0,5000.0,0.0,0.0,SPECIAL,43L,10PMBP,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K MAINTENANCE FUND,MAINT: PLAZA DE LA RAZA (ELECTRICAL AND LIGHTING) (C141-5),0.0,6000.0,6000.0,0.0,0.0,6000.0,0.0,0.0,0.0,SPECIAL,43L,10PMAZ,10
2018,CITY ADMINISTRATIVE OFFICER,GENERAL FUND (GENERAL BUDGET),TRAVEL,0.0,14576.32,0.0,16500.0,0.0,16500.0,0.0,0.0,1923.68,EXPENSES,100,002130,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K PROJECTS FUND,PRJ-RAP: RANCHO CIENEGA (C227-8),0.0,,250000.0,0.0,0.0,250000.0,0.0,0.0,250000.0,SPECIAL,43K,10PPAI,10
2018,CITY ADMINISTRATIVE OFFICER,DISASTER ASSISTANCE TRUST FUND,CITY ADMINISTRATIVE OFFICER,406046.0,284762.55,0.0,0.0,0.0,406046.0,0.0,0.0,121283.45,,872,10P110,10
2018,CITY ADMINISTRATIVE OFFICER,JUDGMT OBLI BD 2010A DEBT SERV,JOB SER - INTEREST,841300.0,839692.15,0.0,0.0,0.0,841300.0,0.0,0.0,1607.85,,B07,108210,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K MAINTENANCE FUND,MAINT: DEPARTMENT OF RECREATION AND PARKS,0.0,,6025464.0,0.0,0.0,6025464.0,0.0,0.0,6025464.0,SPECIAL,43L,10PMCA,10
2018,CITY ADMINISTRATIVE OFFICER,DISASTER ASSISTANCE TRUST FUND,SOLID WASTE RESOURCES FUND,0.0,142383.0,142383.0,0.0,0.0,142383.0,0.0,0.0,0.0,,872,10P508,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K MAINTENANCE FUND,MAINT: WILMINGTON BOYS AND GIRLS CLUB (C186-6),0.0,11380.0,11380.0,0.0,0.0,11380.0,0.0,0.0,0.0,SPECIAL,43L,10PMBJ,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K MAINTENANCE FUND,MAINT: HOUSING AUTHORITY OF CITY OF LA-AVALON GARDENS(C65-2),0.0,7238.35,12269.0,0.0,0.0,12269.0,5030.65,0.0,0.0,SPECIAL,43L,10PMAK,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K PROJECTS FUND,INFORMATION TECHNOLOGY AGENCY,0.0,7416.0,57416.0,0.0,0.0,57416.0,0.0,0.0,50000.0,,43K,10P132,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K MAINTENANCE FUND,MAINT: LAUSD-MARSHALL HIGH SCHOOL (C168-6),0.0,3258.0,3258.0,0.0,0.0,3258.0,0.0,0.0,0.0,SPECIAL,43L,10PMBT,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K PROJECTS FUND,PRJ-RAP: NORTH HOLLYWOOD REC CTR - LIGHTING (C255-9),0.0,8942.33,100000.0,0.0,0.0,100000.0,0.0,0.0,91057.67,SPECIAL,43K,10PPBB,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K PROJECTS FUND,ADDITIONAL SPECIFIED FUNDING,0.0,802784.09,802784.09,0.0,0.0,802784.09,0.0,0.0,0.0,SPECIAL,43K,10P999,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K PROJECTS FUND,PRJ: GRIFFITH PARK PERFORMING ARTS CTR (R14),0.0,,892873.0,0.0,0.0,892873.0,0.0,0.0,892873.0,SPECIAL,43K,10PPBC,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K PROJECTS FUND,PRJ-RAP: GRIFFITH PARK HORTICULTURE LEARNING CTR (C216-8),0.0,,950000.0,0.0,0.0,950000.0,0.0,0.0,950000.0,SPECIAL,43K,10PPAB,10
2018,CITY ADMINISTRATIVE OFFICER,METROPOLIS HOTEL PROJECT TRUST FUND,HOTEL DEVELOPMENT INCENTIVE PAYMENT,2236000.0,1142143.94,0.0,0.0,0.0,2236000.0,0.0,0.0,1093856.06,,57J,10P957,10
2018,CITY ADMINISTRATIVE OFFICER,DISASTER ASSISTANCE TRUST FUND,LANDFILL CLOSURE AND POST CLOSURE FUND,0.0,483793.0,483793.0,0.0,0.0,483793.0,0.0,0.0,0.0,,872,10P488,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K MAINTENANCE FUND,MAINT: CALIFORNIA HOSPITAL MEDICAL CENTER (CHMC) (C-152-5),0.0,19614.0,19614.0,0.0,0.0,19614.0,0.0,0.0,0.0,SPECIAL,43L,10PMAE,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K PROJECTS FUND,PRJ-RAP: VERDUGO HILLS POOL (C221-8),0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPECIAL,43K,10PPAE,10
2018,CITY ADMINISTRATIVE OFFICER,WILSHIRE GRAND HOTEL PROJECT TRUST FUND,HOTEL DEVELOPMENT INCENTIVE PAYMENT,9528712.0,4297451.9,0.0,0.0,0.0,9528712.0,0.0,0.0,5231260.1,,59D,10P957,10
2018,CITY ADMINISTRATIVE OFFICER,DISASTER ASSISTANCE TRUST FUND,DWP/POWER,0.0,154241.0,154241.0,0.0,0.0,154241.0,0.0,0.0,0.0,,872,10P704,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K MAINTENANCE FUND,MAINT: CULTURAL AFFAIRS DEPARTMENT,0.0,,178376.0,0.0,0.0,178376.0,0.0,0.0,178376.0,SPECIAL,43L,10PMBZ,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K PROJECTS FUND,GENERAL SERVICES,0.0,258852.96,258852.96,0.0,0.0,258852.96,0.0,0.0,0.0,,43K,10P140,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K MAINTENANCE FUND,MAINT: LAUSD-SOUTH REGION HIGH SCHOOL #15 (C209-7),0.0,6156.0,6156.0,0.0,0.0,6156.0,0.0,0.0,0.0,SPECIAL,43L,10PMBV,10
2018,CITY ADMINISTRATIVE OFFICER,STAPLES CENTER TRUST FUND,UNALLOCATED,4546572.0,,-4546572.0,0.0,0.0,0.0,0.0,0.0,0.0,SPECIAL,908,10P504,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K MAINTENANCE FUND,MAINT: WATTS LABOR COMM ACTION CMTE MUDTOWN STUDIO (C91-2),0.0,23954.0,23954.0,0.0,0.0,23954.0,0.0,0.0,0.0,SPECIAL,43L,10PMBG,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K ADMINISTRATION F,ADDITIONAL SPECIFIED FUNDING,0.0,1036.0,1036.0,0.0,0.0,1036.0,0.0,0.0,0.0,SPECIAL,43M,10P999,10
2018,CITY ADMINISTRATIVE OFFICER,INNOVATION FUND,FINANCE,0.0,69529.0,69990.0,0.0,0.0,69990.0,0.0,0.0,461.0,,105,10P139,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K PROJECTS FUND,PRJ: LOS ANGELES RIVERFRONT PARK (R18),0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPECIAL,43K,10PPAQ,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K MAINTENANCE FUND,MAINT: CENTRAL AMERICAN RESOURCE CENTER (C130-4),0.0,36852.0,36852.0,0.0,0.0,36852.0,0.0,0.0,0.0,SPECIAL,43L,10PMAG,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K PROJECTS FUND,PRJ-RAP: CHATSWORTH & DESOTO POCKET PARK (C230-8),0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPECIAL,43K,10PPAJ,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K MAINTENANCE FUND,MAINT: LANLT - FRANCIS AVE. COMMUNITY GARDEN (C139-5),0.0,11418.84,14340.0,0.0,0.0,14340.0,2921.16,0.0,0.0,SPECIAL,43L,10PMAS,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K PROJECTS FUND,PRJ: SOUTHEAST VALLEY ROLLER RINK (R27),0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPECIAL,43K,10PPAR,10
2018,CITY ADMINISTRATIVE OFFICER,VILLAGE AT WESTFIELD TOPANGA TRUST FUND,SUBVENTION PAYMENT,2180000.0,1242896.0,0.0,0.0,0.0,2180000.0,0.0,0.0,937104.0,,56R,10P981,10
2018,CITY ADMINISTRATIVE OFFICER,GENERAL FUND (GENERAL BUDGET),PRINTING AND BINDING,42600.0,29552.84,0.0,0.0,0.0,42600.0,13047.16,0.0,0.0,EXPENSES,100,002120,10
2018,CITY ADMINISTRATIVE OFFICER,INNOVATION FUND,PERSONNEL DEPARTMENT-VIRTUAL MENTOR,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,105,10P627,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K MAINTENANCE FUND,MAINT: SALESIAN HIGH SCHOOL (C134-4),0.0,37816.0,37816.0,0.0,0.0,37816.0,0.0,0.0,0.0,SPECIAL,43L,10PMBB,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K MAINTENANCE FUND,MAINT: ART SHARE LOS ANGELES (C64-2),0.0,8658.0,8658.0,0.0,0.0,8658.0,0.0,0.0,0.0,SPECIAL,43L,10PMAA,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K MAINTENANCE FUND,MAINT: LANLT - AVALON AND GAGE PARK (C153-5),0.0,8956.58,15620.0,0.0,0.0,15620.0,6663.42,0.0,0.0,SPECIAL,43L,10PMAQ,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K MAINTENANCE FUND,MAINT: PARA LOS NINOS (C112-3),0.0,53894.53,56000.0,0.0,0.0,56000.0,2105.47,0.0,0.0,SPECIAL,43L,10PMAW,10
2018,CITY ADMINISTRATIVE OFFICER,INNOVATION FUND,FIRE,0.0,5828.99,88000.0,0.0,0.0,88000.0,0.0,0.0,82171.01,,105,10P138,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K PROJECTS FUND,PRJ-RAP: CHEVIOT HILLS REC CTR - LIGHTING (C248-9),0.0,44589.99,400000.0,0.0,0.0,400000.0,21060.34,0.0,334349.67,SPECIAL,43K,10PPAC,10
2018,CITY ADMINISTRATIVE OFFICER,INNOVATION FUND,PERSONNEL,70000.0,241000.0,171000.0,0.0,0.0,241000.0,0.0,0.0,0.0,,105,10P166,10
2018,CITY ADMINISTRATIVE OFFICER,INSURANCE PREMIUMS SPECIAL FD,INSURANCE AND BONDS PREMIUMS,4286000.0,2680752.43,0.0,0.0,0.0,4286000.0,119268.49,0.0,1485979.08,,46S,100230,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K MAINTENANCE FUND,MAINT: WHITE MEMORIAL COMMUNITY BENEFITS CORPORATION(C114-3),0.0,7043.0,7043.0,0.0,0.0,7043.0,0.0,0.0,0.0,SPECIAL,43L,10PMBI,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K PROJECTS FUND,PRJ-RAP: EAST PARK - LIGHTING (C249-9),0.0,108650.9,110000.0,0.0,0.0,110000.0,1349.1,0.0,0.0,SPECIAL,43K,10PPAL,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K MAINTENANCE FUND,MAINT: CALIFORNIA HOSPITAL MEDICAL CENTER (CHMC) (S82),0.0,4458.96,13416.0,0.0,0.0,13416.0,8957.04,0.0,0.0,SPECIAL,43L,10PMAF,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K PROJECTS FUND,PRJ: OAKWOOD JR. ARTS CENTER (S99),0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPECIAL,43K,10PPAW,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K PROJECTS FUND,PRJ: STUDIO CITY (S12),0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPECIAL,43K,10PPAT,10
2018,CITY ADMINISTRATIVE OFFICER,GENERAL FUND (GENERAL BUDGET),CONTRACTUAL SERVICES,685461.0,1445561.36,505000.0,1336550.0,0.0,2527011.0,28441.61,0.0,1053008.03,EXPENSES,100,003040,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K PROJECTS FUND,ROSECRANS RECREATION CENTER (S145),0.0,,300000.0,0.0,0.0,300000.0,0.0,0.0,300000.0,SPECIAL,43K,10PPAY,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K ADMINISTRATION F,ADMINISTRATION: PW BOARD-OFFICE OF ACCOUNTING (BOARD),0.0,132888.61,136457.0,0.0,0.0,136457.0,0.0,0.0,3568.39,SPECIAL,43M,10P074,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K PROJECTS FUND,PRJ-RAP: WHITSETT FIELDS PARK - LIGHTING (C263-9),0.0,,200000.0,0.0,0.0,200000.0,0.0,0.0,200000.0,SPECIAL,43K,10PPAA,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K PROJECTS FUND,INF: VAN NESS REC CTR (S75),0.0,277254.24,316906.0,0.0,0.0,316906.0,39651.76,0.0,0.0,SPECIAL,43K,10PIBE,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K MAINTENANCE FUND,MAINT: LAUSD-FREMONT HIGH SCHOOL (C174-6),0.0,9020.0,9020.0,0.0,0.0,9020.0,0.0,0.0,0.0,SPECIAL,43L,10PMBQ,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K PROJECTS FUND,PRJ: RANCHO CIENEGA SPORTS CENTER (S93),0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPECIAL,43K,10PPAV,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K ADMINISTRATION F,GENERAL SERVICES,0.0,,12362.15,0.0,0.0,12362.15,0.0,0.0,12362.15,,43M,10P140,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K PROJECTS FUND,PRJ-RAP: SOUTH PARK REC CTR - LIGHTING (C260-9),0.0,,1000000.0,0.0,0.0,1000000.0,0.0,0.0,1000000.0,SPECIAL,43K,10PPAG,10
2018,CITY ADMINISTRATIVE OFFICER,JUDGMT OBLI BD 2009A DEBT SERV,JOB SER - INTEREST,196875.0,196106.99,0.0,0.0,0.0,196875.0,0.0,0.0,768.01,,B06,108210,10
2018,CITY ADMINISTRATIVE OFFICER,DISASTER ASSISTANCE TRUST FUND,STATE DISASTER ASSISTANCE,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,872,10P334,10
2018,CITY ADMINISTRATIVE OFFICER,"GOB SERIES 2017-A (TAXABLE), PROP HHH CONSTRUCTION FUND",HOMELESS VETS AT THE MARION,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17A,10PHAC,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K MAINTENANCE FUND,GENERAL SERVICES,0.0,70691.71,76119.1,0.0,0.0,76119.1,0.0,0.0,5427.39,,43L,10P140,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K MAINTENANCE FUND,MAINT: LAUSD-CRENSHAW HIGH SCHOOL (C127-4),0.0,14955.0,14955.0,0.0,0.0,14955.0,0.0,0.0,0.0,SPECIAL,43L,10PMBN,10
2018,CITY ADMINISTRATIVE OFFICER,DISASTER ASSISTANCE TRUST FUND,DISASTER COSTS REIMBURSEMENTS TO OTHER DEPARTMENTS,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,872,10P210,10
2018,CITY ADMINISTRATIVE OFFICER,GENERAL FUND (GENERAL BUDGET),OVERTIME GENERAL,0.0,65720.44,99753.59,104000.0,0.0,203753.59,0.0,0.0,138033.15,SALARIES AND BENEFITS,100,001090,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K MAINTENANCE FUND,MAINT: TREEPEOPLE (C4-1),0.0,7621.0,7621.0,0.0,0.0,7621.0,0.0,0.0,0.0,SPECIAL,43L,10PMBE,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K MAINTENANCE FUND,MAINT: LANLT - FOX AND LAUREL CANYON PARK (C171-6),0.0,,18110.0,0.0,0.0,18110.0,18110.0,0.0,0.0,SPECIAL,43L,10PMAR,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K MAINTENANCE FUND,MAINT: CHILDREN'S INSTITUTE (C181-6),0.0,6540.0,6700.0,0.0,0.0,6700.0,160.0,0.0,0.0,SPECIAL,43L,10PMAH,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K MAINTENANCE FUND,MAINT: JEFFREY FOUNDATION (5TH CYCLE) (C155-5),0.0,13585.0,13585.0,0.0,0.0,13585.0,0.0,0.0,0.0,SPECIAL,43L,10PMAO,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K MAINTENANCE FUND,MAINT: LOS ANGELES BOYS AND GIRLS CLUB (C119-4),0.0,11200.0,11200.0,0.0,0.0,11200.0,0.0,0.0,0.0,SPECIAL,43L,10PMAT,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K MAINTENANCE FUND,MAINT: WATTS LABOR COMM ACTION CMTE SKATEPARK (C138-4),0.0,7570.0,7570.0,0.0,0.0,7570.0,0.0,0.0,0.0,SPECIAL,43L,10PMBH,10
2018,CITY ADMINISTRATIVE OFFICER,INNOVATION FUND,OFFICE OF THE MAYOR,0.0,81453.0,81453.0,0.0,0.0,81453.0,0.0,0.0,0.0,,105,10P146,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K MAINTENANCE FUND,MAINT: LAUSD-LINCOLN HIGH SCHOOL (C43-2),0.0,,2500.0,0.0,0.0,2500.0,2500.0,0.0,0.0,SPECIAL,43L,10PMBR,10
2018,CITY ADMINISTRATIVE OFFICER,INNOVATION FUND,PERSONNEL DEPARTMENT-VIRTUAL REALITY OFFICER EXPERIENCE,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,105,10P626,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K MAINTENANCE FUND,MAINT: MAR VISTA FAMILY CENTER (C74-2),0.0,3995.0,3995.0,0.0,0.0,3995.0,0.0,0.0,0.0,SPECIAL,43L,10PMAU,10
2018,CITY ADMINISTRATIVE OFFICER,"GOB SERIES 2017-A (TAXABLE), PROP HHH CONSTRUCTION FUND",CORNER OF HOPE,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17A,10PHAA,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K ADMINISTRATION F,ADMINISTRATION: CITY ADMINISTRATIVE OFFICER (CAO),0.0,97000.0,97000.0,0.0,0.0,97000.0,0.0,0.0,0.0,SPECIAL,43M,10P878,10
2018,CITY ADMINISTRATIVE OFFICER,PERSHING SQUARE SPECIAL TRUST,CAPITAL FINANCE ADMINISTRATION,522963.0,522963.0,0.0,0.0,0.0,522963.0,0.0,0.0,0.0,,876,10P153,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K PROJECTS FUND,GAP: VAN NESS REC CTR (S75),0.0,,4321645.0,0.0,0.0,4321645.0,3721645.0,0.0,600000.0,SPECIAL,43K,10PPBH,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K MAINTENANCE FUND,MAINT: LAUSD-CLEVELAND HIGH SCHOOL (C145-5),0.0,22609.0,22609.0,0.0,0.0,22609.0,0.0,0.0,0.0,SPECIAL,43L,10PMBM,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K MAINTENANCE FUND,MAINT: PICO UNION HOUSING CORP OUTDOOR BASKETBALL CT(C189-7),0.0,,8400.0,0.0,0.0,8400.0,8400.0,0.0,0.0,SPECIAL,43L,10PMAX,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K PROJECTS FUND,PRJ-RAP: WATTS CULTURAL CRESCENT (C241-8),0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPECIAL,43K,10PPAN,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K MAINTENANCE FUND,MAINT: AVALON CARVER YOUTH RECREATION CENTER (C200-7),0.0,8528.95,20100.0,0.0,0.0,20100.0,11571.05,0.0,0.0,SPECIAL,43L,10PMAB,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K PROJECTS FUND,INF:RESEDA SKATE FACILITY,0.0,1850569.0,1850569.0,0.0,0.0,1850569.0,0.0,0.0,0.0,,43K,10PIAA,10
2018,CITY ADMINISTRATIVE OFFICER,"GOB SERIES 2017-A (TAXABLE), PROP HHH CONSTRUCTION FUND",WOMEN'S BRIDGE HOUSING,0.0,100327.27,245000.0,0.0,0.0,245000.0,39275.54,0.0,105397.19,SPECIAL,17A,10PHAH,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K MAINTENANCE FUND,MAINT: TESTIMONIAL COMMUNITY LOVE CENTER (C63-2),0.0,24240.0,24240.0,0.0,0.0,24240.0,0.0,0.0,0.0,SPECIAL,43L,10PMBC,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K MAINTENANCE FUND,MAINT: LAUSD-BELMONT HIGH SCHOOL (TRACK) (C207-7),0.0,8482.0,8482.0,0.0,0.0,8482.0,0.0,0.0,0.0,SPECIAL,43L,10PMBL,10
2018,CITY ADMINISTRATIVE OFFICER,GREATER LOS ANGELES VISITORS,CONVENTION AND TOURISM DEVELOPMENT,235932.0,235932.0,0.0,0.0,0.0,235932.0,0.0,0.0,0.0,,429,10P148,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K MAINTENANCE FUND,MAINT: INNER-CITY ARTS (C40-1),0.0,11204.0,11204.0,0.0,0.0,11204.0,0.0,0.0,0.0,SPECIAL,43L,10PMAL,10
2018,CITY ADMINISTRATIVE OFFICER,"GOB SERIES 2017-A (TAXABLE), PROP HHH CONSTRUCTION FUND",NAVIGATION CENTER AT SAN PEDRO HARBOR POLICE STATION,0.0,77892.58,169824.0,0.0,0.0,169824.0,38850.45,0.0,53080.97,SPECIAL,17A,10PHAI,10
2018,CITY ADMINISTRATIVE OFFICER,PROPOSITION K PROJECTS FUND,PRJ: HOLA ENRICHMENT AND REC CTR (C226-8),0.0,318045.38,587517.0,0.0,0.0,587517.0,269471.62,0.0,0.0,SPECIAL,43K,10PPAH,10
